3922	76	5
3922	743	4
3922	1657	4
3922	426	5
951	1142	5
951	2424	4
4536	26	4
4536	11	4
4536	50	3
4536	10	2
4536	101	4
4536	33	3
4536	7	3
4536	32	3
4536	65	4
4536	14	5
4536	115	3
4536	60	3
4536	58	2
4536	55	3
4536	22	5
4536	57	5
4536	100	3
4536	9	3
4536	38	2
4536	344	5
4536	45	2
4536	19	4
4536	29	3
4536	122	4
4536	94	5
4536	119	4
4536	287	2
4536	378	4
4536	405	2
4536	225	2
4536	326	5
4536	6829	5
4536	2371	5
4536	3835	5
4536	238	4
4536	1102	4
4536	1856	4
4536	6500	5
4536	2233	4
4536	4197	3
4536	64	4
4536	328	4
4536	2846	2
4536	42	5
4536	306	4
4536	325	5
4536	476	3
4536	704	2
4536	1936	2
4536	2089	3
4536	4130	4
4536	133	5
4536	1210	5
4536	1112	5
4536	2821	5
4536	3138	5
4536	3904	5
4606	70	5
4606	693	2
4606	278	3
4606	205	2
4606	196	4
4606	130	2
4606	1167	4
4606	48	4
4606	113	5
4606	289	4
4606	301	2
4606	398	4
4606	209	3
4606	4	1
4606	103	5
4606	322	5
4536	919	3
4536	828	5
4606	1503	2
4606	84	3
4606	3597	4
4606	184	5
4606	37	3
4606	4872	3
4606	1299	3
4606	373	4
4606	7187	5
4606	5072	4
4606	1727	3
4606	1042	3
4606	599	5
4606	751	5
4606	1014	5
4606	54	5
4606	1332	5
4606	5439	4
4606	167	5
4606	666	4
4606	766	4
4606	2170	5
4606	2674	5
4606	1074	5
4606	321	2
4606	104	4
4606	62	4
4606	129	4
4606	271	1
4606	297	4
4606	682	4
4606	79	4
4606	1222	3
4606	561	3
4606	9849	4
4606	77	3
4606	5155	3
4606	264	1
4606	335	3
4606	158	3
4606	1976	5
4606	529	4
4606	646	2
4606	1566	1
4606	138	1
4606	89	5
4606	283	5
4606	2881	4
4606	429	5
4606	755	4
4606	1343	5
4606	894	5
4606	2452	3
4606	1768	4
4606	1924	4
4606	2086	3
4606	1089	4
4606	2109	5
4606	2501	3
4606	2043	5
4606	2271	3
4606	3000	3
4606	2489	4
4606	3200	4
4606	2936	5
4606	2658	4
4606	5099	4
4606	3359	4
4606	2469	4
4606	1368	5
4606	1342	5
4606	2944	4
4606	1337	4
4606	2677	4
4606	3858	5
4606	2470	4
4606	2718	4
4606	3362	5
4606	2554	4
4606	374	5
4606	316	3
4606	1460	5
4606	4079	4
4606	2279	4
4606	1449	4
4606	2321	4
4606	9295	4
4606	368	4
4606	480	4
4606	743	4
4606	1153	4
4606	3883	3
4606	2034	3
4606	3254	3
4606	3036	3
4606	2923	3
4606	4031	3
4606	4979	4
4606	4978	4
4606	9737	4
4606	1294	5
4606	481	5
4606	1071	4
4606	1536	3
4606	1638	3
4606	1759	5
4606	1989	3
4606	2219	3
4606	2399	3
4606	2458	4
4606	2645	4
4606	2461	4
4606	510	5
4606	1249	3
4606	1278	3
4606	1525	3
4606	330	5
4606	528	5
4606	1119	4
4606	1362	4
4606	949	4
4606	722	5
4606	5310	5
4536	795	4
4536	1509	3
4536	6322	3
4536	1477	2
4536	887	1
4536	5385	2
4536	179	2
4606	8	2
4606	63	1
4606	1802	3
4606	431	3
4606	109	3
4606	325	5
4606	131	1
4606	792	4
4606	1283	5
4606	8789	3
4606	637	4
4606	1980	4
4606	5923	4
4606	3960	4
4606	6887	4
4606	7817	4
4606	8832	5
4606	4800	4
4606	5469	5
4606	4914	3
4606	1880	4
4606	2808	3
4606	2416	4
4606	3500	3
4606	3393	3
4606	6581	3
4606	9133	3
4606	7464	3
4606	7578	3
4606	4257	3
4606	6744	3
4606	2654	4
4606	1593	4
4606	1812	3
4606	2285	3
4606	2453	3
4606	2269	3
4606	4993	3
4606	5957	3
4606	5147	3
4606	5357	3
4606	6601	3
4606	503	3
4606	239	4
5272	234	5
5272	1324	3
5272	3919	4
5272	9361	3
5272	52	4
5272	49	4
5272	3	5
5272	591	4
5272	9471	4
5272	74	5
5272	275	5
5272	117	3
5272	62	5
5272	77	4
5272	386	5
5272	3657	2
5272	68	5
5272	425	1
5272	1196	2
5272	621	4
5272	369	4
5272	120	4
5272	480	5
5272	53	3
5272	133	4
5272	1530	4
5272	2148	4
5272	219	4
5272	586	4
5272	1718	3
5272	245	3
5272	113	1
5272	354	4
5272	155	3
5272	161	4
5272	330	4
5272	39	5
5272	368	3
5272	37	5
5272	135	4
5272	510	4
5272	620	5
5272	110	4
5272	722	3
5272	345	2
5272	528	4
5272	1023	2
5272	165	4
5272	1362	3
5272	1249	3
5272	949	3
5272	223	4
5272	1525	3
5272	1278	3
5272	398	4
5272	15	5
5272	87	4
5272	688	4
5272	114	2
5272	10	3
5272	58	4
5272	43	3
5272	32	2
5272	138	1
5272	171	4
5272	154	3
5272	63	3
5272	71	4
5272	79	5
5272	325	5
5272	70	3
5272	150	5
5272	66	5
5272	278	4
5272	1679	5
5272	531	3
5272	8168	4
5272	3381	4
5272	984	2
5272	3172	4
5272	2960	3
5272	341	5
5272	1495	5
5272	200	5
5272	2235	4
5272	501	4
5272	857	5
5272	4240	4
5272	2445	4
5272	671	4
5272	4027	3
5272	85	1
5272	102	3
5272	157	4
5272	59	3
5272	251	3
5272	184	4
5272	335	5
5272	158	3
5272	93	4
5272	339	3
5272	1825	3
5272	296	4
5272	793	5
5272	540	5
5272	2215	2
5272	2049	3
5272	544	5
5272	490	4
5272	90	3
5272	856	3
5272	137	5
5272	554	3
5272	1315	4
5272	828	3
5272	7110	4
5272	48	1
5272	84	3
5272	1937	3
5272	328	5
5272	2270	2
5272	186	5
5272	772	1
5272	819	5
5272	205	4
5272	696	4
5272	898	3
5272	1533	2
5272	1993	2
5272	356	4
5272	999	4
5272	905	3
5272	2415	5
5272	346	5
5272	2540	4
5272	1501	3
5272	142	4
5272	463	5
5272	1171	3
5272	712	3
5272	130	3
5272	357	2
5272	887	5
5272	116	4
5272	75	4
5272	736	3
5272	22	5
5272	1005	5
5272	2186	3
5272	317	5
5272	604	4
5272	3811	4
5272	3646	4
5272	347	4
5272	353	5
5272	387	3
5272	934	5
5272	714	2
5272	855	4
5272	715	3
5272	456	3
5272	1580	4
5272	1521	5
5272	6018	5
5272	6438	5
5272	2240	3
5272	7353	4
5272	1457	2
5272	136	5
5272	4009	3
5272	1221	3
5272	1095	5
5272	2761	3
5272	2392	5
5272	4577	3
5272	4166	5
5272	3160	2
5272	868	5
5272	3837	5
5272	2561	5
5272	178	5
5272	476	4
5272	2586	5
5272	3203	2
5272	3595	5
5272	2020	4
4536	372	5
4536	43	3
4536	361	3
4536	815	4
4536	461	3
4536	90	5
4536	66	3
4536	2553	4
4536	593	3
4536	37	4
4536	4965	5
4536	2573	2
4536	136	3
4536	107	3
4536	44	3
4536	1566	2
4536	616	5
4536	331	4
4536	89	5
4536	4683	5
4536	3524	5
4536	1381	5
4536	6665	4
4536	390	4
4536	63	3
4536	4009	1
4536	2136	3
4536	3550	1
4536	1117	3
4536	1083	5
4536	95	2
4536	248	5
4536	233	4
4536	160	2
4536	6644	4
4536	8018	4
5436	6833	2
5436	4795	3
5436	8068	3
5436	6319	3
5436	6807	3
5436	7123	3
5436	7354	2
5436	8987	2
5436	9026	2
5436	9890	2
5436	9180	2
5436	675	3
5436	2352	1
5436	1123	2
5436	944	2
5436	488	4
5436	739	5
5436	232	5
5436	911	2
5436	305	2
5436	1900	1
5436	1139	2
5436	176	3
5436	1288	5
5436	818	2
5436	806	5
5436	1423	2
5436	72	1
5436	556	1
5436	243	5
5436	578	2
5436	1053	3
5436	967	3
5436	237	2
5436	915	2
5436	2513	4
5436	725	4
5436	553	5
5436	986	4
5436	953	3
5436	612	4
5436	1589	1
5436	865	1
5436	670	1
5436	936	3
5436	1248	3
5436	2041	4
5436	703	3
5436	609	5
5436	1075	2
5436	349	3
5436	1498	4
5436	1795	2
5436	2155	5
5436	1360	4
5436	1208	4
5436	5903	2
5436	6323	3
5436	4524	1
5436	7887	3
5436	705	2
5436	9	4
5436	26	4
5436	170	5
5436	145	4
5436	46	5
5436	7	5
5436	19	5
5436	161	5
5436	155	5
5436	611	1
5436	2309	1
5436	1176	5
5436	768	5
5436	4131	4
5436	2387	4
5436	6342	4
5436	7692	4
5436	8776	4
5436	6795	4
5436	9453	4
5436	53	4
5436	3636	4
5436	116	4
5436	58	4
5436	650	5
5436	32	4
5436	225	4
5436	131	5
5436	730	3
5436	1161	3
5436	2004	3
5436	3079	4
5436	503	4
5436	48	5
5436	897	5
5436	5982	4
5436	5676	4
5436	9447	4
5436	505	4
5436	3286	4
5436	3614	4
5436	3918	4
5436	4542	4
5436	4632	4
5436	4548	4
5436	5030	4
5436	5243	4
5436	6823	4
5436	4289	4
5436	283	5
5436	322	5
5436	666	5
5436	282	5
5436	2170	2
5436	3521	5
5436	54	5
5436	599	4
5436	1014	4
5436	1727	4
5436	1042	3
5436	1332	3
5436	5072	3
5436	751	3
5436	278	5
5436	786	5
5436	4862	4
5436	569	4
5436	1351	4
5436	1535	3
5436	1260	3
5436	3455	3
5436	83	4
5436	4	5
5436	84	4
5436	660	4
5436	487	4
5436	575	5
5436	693	4
5436	1117	4
5436	640	4
5436	1296	4
5436	1592	4
5436	2594	4
5436	3797	3
5436	1677	5
5436	1564	3
5436	5343	3
5436	5739	3
5436	6113	4
5436	38	5
5436	288	4
5436	1573	5
5436	37	5
5436	332	5
5436	347	5
5436	602	5
5436	542	5
5436	292	4
5436	25	5
5436	27	5
5436	24	5
5436	18	5
5436	21	5
5436	23	5
5436	2	5
5436	321	5
5436	28	5
5436	1801	3
5436	1918	2
5436	3182	3
5436	4101	2
5436	1218	5
5436	1925	5
5436	4342	3
5436	5441	3
5436	5480	3
5436	5673	3
5436	7534	4
5436	11	4
5436	621	4
5436	2215	5
5436	999	4
5436	453	5
5436	70	5
4606	9299	5
5885	28	3
5885	57	2
5885	65	4
5885	58	4
5885	40	2
5885	119	4
5885	4842	5
5885	150	5
5885	310	4
5885	530	3
5885	212	2
5885	156	4
5885	455	4
5885	647	3
5885	137	4
5885	463	4
5885	554	3
5885	864	3
5885	1026	4
5885	465	4
5885	1748	2
5885	2589	4
5885	411	2
5885	228	2
5885	78	4
5885	207	4
5885	1067	3
5885	912	3
5885	996	3
5885	1232	3
5885	1267	3
5885	1226	3
5885	1151	3
5885	1390	3
5885	1694	3
5885	1606	3
5885	1627	3
5885	1811	2
5885	3515	2
5885	1821	3
5885	22	4
5885	1083	5
5885	1642	4
5885	1365	4
5885	381	5
5885	625	5
5885	727	5
5885	5629	2
5885	317	5
5885	87	4
5885	103	4
5885	37	5
5885	48	5
5885	95	3
5885	264	4
5885	1107	4
5885	1299	4
5885	1503	5
5885	2025	3
5885	2274	3
5885	3027	4
5885	4316	3
5885	178	4
3662	1645	2
5885	1689	4
5885	148	4
5885	85	5
5885	32	4
5885	15	4
5885	2136	4
5885	2015	3
5885	118	3
5885	4227	3
5885	694	4
5885	3184	4
5885	4067	5
5885	42	4
5885	851	1
5885	1566	3
5885	2229	3
5885	354	2
1169	354	4
1169	115	4
1169	268	3
1169	1859	5
1169	7771	4
1169	5346	5
1169	101	4
1169	119	4
1169	43	5
1169	570	4
1169	35	1
1169	28	4
1169	5	5
1169	4	5
1169	57	4
1169	495	4
1169	118	4
1169	233	4
1169	426	2
1169	2247	4
1169	80	5
1169	559	5
1169	90	4
1169	180	3
1169	160	3
1169	83	4
1169	1094	4
1169	177	4
1169	1970	4
1169	1644	3
1169	265	4
1169	3585	4
1169	13	3
1169	14	3
1169	161	3
1169	15	4
1169	2781	5
1169	1133	4
1169	306	4
1169	916	4
1169	42	4
1169	58	3
1169	1005	3
1169	1457	3
1169	472	5
1169	75	4
1169	138	4
1169	795	4
1169	899	4
1169	1949	4
1169	829	4
1169	272	4
1169	2013	3
1169	883	4
1169	184	4
1169	335	4
1169	158	4
1169	189	3
1169	155	3
1169	530	5
1169	125	5
1169	154	4
1169	248	4
1169	2860	3
1169	37	5
1169	3002	3
1169	102	5
1169	76	4
1169	860	4
1169	29	5
1169	19	3
1169	100	3
1169	33	3
1169	11	4
1169	26	1
1169	23	3
1169	18	3
1169	24	3
1169	2	3
1169	93	5
1169	888	4
1169	2215	4
1169	999	4
1169	4309	4
1169	3078	4
1169	1287	4
1169	344	4
1169	373	4
1169	301	3
1169	1825	4
1169	228	2
1169	9661	4
1169	8856	4
1169	2750	4
1169	347	4
1169	641	5
1169	292	3
1169	602	3
1169	332	4
1169	542	3
1169	386	3
1169	1061	4
1169	8591	4
1169	6505	3
1169	3138	4
1169	5567	3
1169	4698	3
1169	3904	3
1169	4014	4
1169	1112	4
1169	2821	4
1169	1210	4
1169	958	4
1169	7236	4
1169	3250	4
1169	78	4
1169	85	4
1169	398	4
1169	388	4
1169	621	4
1169	219	5
1169	3657	4
1169	36	5
1169	6995	4
5885	44	5
5885	622	4
6063	2674	5
6063	282	4
5885	508	5
6063	283	5
6063	174	5
6063	231	4
6063	38	4
7001	21	5
7001	23	5
7001	26	4
7001	11	5
7001	8	5
7001	5	5
7001	50	5
7001	10	4
7001	13	3
7001	7	3
7001	33	4
7001	57	4
7001	22	4
7001	14	3
7001	58	5
7001	9	4
7001	65	5
7001	3	4
7001	36	4
7001	19	4
7001	38	4
7001	45	5
7001	40	4
7001	55	3
7001	29	4
7001	42	4
7001	46	4
7001	49	3
7001	122	3
7001	35	4
7001	43	3
7001	52	4
7001	119	5
7001	81	4
7001	256	5
7001	47	5
7001	199	4
7001	212	4
7001	233	3
7001	186	4
7001	1175	4
7001	62	4
7001	368	3
7001	369	4
7001	480	2
7001	117	3
7001	263	5
7001	241	5
7001	77	5
7001	223	4
7001	87	4
7001	287	3
7001	265	5
7001	131	5
7001	178	4
7001	48	5
7001	325	5
7001	410	5
7001	405	4
7001	15	4
7001	461	3
7001	138	3
7001	457	3
7001	54	5
7001	2192	5
7001	586	5
7001	2577	5
7001	1944	5
7001	1501	5
7001	523	4
7001	688	4
7001	687	4
7001	82	5
7001	383	4
7001	114	4
7001	236	5
7001	213	4
7001	819	5
7001	772	4
7001	79	5
7001	531	5
7001	646	5
7001	341	5
7001	278	5
7001	977	5
7001	2068	4
7001	1329	4
7001	1679	5
7001	786	5
7001	44	4
7001	411	4
7001	308	4
7001	107	3
7001	1843	3
3739	7	5
3739	560	4
3739	33	4
3739	1393	5
3739	126	4
3739	97	4
3739	961	5
3739	325	5
3739	150	4
3739	1365	4
3739	1035	4
3739	701	4
3739	114	4
3739	55	4
3739	297	5
3739	289	4
3739	87	4
3739	28	5
3739	1041	5
3739	54	4
3739	205	4
3739	2524	3
3739	138	4
3739	405	5
3739	347	4
3739	162	5
3739	371	5
3739	718	5
3739	6917	3
3739	1401	4
3739	341	5
3739	1999	5
3739	1381	4
3739	2727	4
3739	1859	4
3739	179	4
3739	2681	2
3739	1224	4
3739	304	5
3739	118	3
3739	395	5
3739	229	5
3739	691	4
3739	89	5
3739	222	4
3739	453	2
3739	448	1
3739	1319	4
3739	15	4
3739	977	5
3739	478	4
3739	929	4
3739	2192	4
3739	1113	5
3739	559	5
3739	2875	5
3739	1571	4
3739	1477	5
3739	538	4
3739	590	5
3739	80	5
3739	1681	5
3739	479	5
3739	1316	3
6063	3	5
6063	49	5
6063	52	4
6063	56	4
6063	1149	3
6063	4427	3
951	5358	3
951	3314	5
951	5306	3
951	1519	5
4536	3	1
4536	49	2
4536	52	2
4536	56	3
4536	399	5
4536	77	3
4536	927	4
4536	1852	4
3087	476	5
3087	273	5
3087	727	3
3087	15	5
3087	1238	5
5885	3	4
5885	52	2
951	39	5
951	135	5
951	110	5
951	165	4
951	79	5
4536	197	4
4536	527	4
4536	563	4
4536	558	4
4536	631	4
4536	652	4
4536	624	4
4536	724	4
7001	184	5
7001	160	4
7001	476	4
7001	154	5
7001	707	4
7001	426	5
7001	67	5
7001	196	5
7001	322	5
7001	2089	5
7001	255	3
7001	417	4
7001	903	5
7001	1469	3
7001	6664	4
7001	388	4
7001	56	4
7001	337	5
7001	264	5
7001	301	4
7001	155	4
7001	161	5
7001	959	4
7001	1509	4
7001	179	4
7001	704	4
7001	102	4
7001	200	4
7001	780	5
7001	335	5
7001	317	3
7001	234	4
7001	456	4
7001	879	3
7001	681	4
7001	595	4
7001	386	3
7001	416	4
7001	123	3
7001	1566	3
7001	2556	4
7001	1255	3
7001	1489	3
7001	626	5
7001	1956	3
7001	2367	5
7001	6251	3
7001	156	3
7001	108	4
7001	955	3
7001	1063	3
7001	1436	4
7001	509	4
7001	9095	4
7001	916	3
5885	19	4
5885	3582	4
5885	56	3
5885	834	3
5885	49	2
3922	467	4
3922	4509	5
3922	4202	5
3922	35	5
3922	7	5
3922	19	5
3922	155	5
3922	161	5
3922	867	4
3922	473	3
3922	115	5
3922	104	5
3922	1310	5
3922	344	5
3922	22	4
3922	26	3
3922	9	3
3922	84	4
3922	487	4
3922	693	4
3922	660	4
3922	1117	4
3922	2594	2
3922	3797	2
3922	4139	4
3922	94	5
3922	233	5
3922	1239	4
3922	1853	5
3922	101	5
3922	372	4
3922	943	4
3922	534	4
3922	1923	4
3922	1457	4
3922	75	5
3922	136	4
3922	795	4
3922	476	4
3922	4392	4
3922	662	4
3922	495	5
3922	43	4
3922	2	5
3922	92	4
3922	118	4
3922	121	5
3922	848	3
3922	4057	3
3922	378	4
3922	83	5
3922	28	2
3922	32	4
3922	5	2
3922	4	4
3922	225	5
3922	58	4
3922	160	4
3922	205	4
3922	25	5
3922	27	5
3922	21	5
3922	24	5
3922	18	5
3922	23	5
3922	62	4
3922	33	4
3922	368	4
3922	480	4
3922	179	4
3922	29	5
3922	15	3
3922	117	5
3922	317	4
3922	13	5
3922	36	5
3922	8	1
3922	38	5
3922	111	4
3922	37	5
3922	687	5
3922	266	4
3922	242	3
3922	2012	4
3922	4095	3
3922	71	4
3922	122	4
3922	45	4
3922	53	2
3922	212	4
3922	60	3
3922	2136	2
3922	186	1
3922	150	3
3922	306	4
3922	1566	2
3922	1171	2
3922	245	5
3922	132	4
3922	1431	4
3922	4460	4
3922	3562	4
3922	4578	4
3922	5536	4
3922	6873	4
3922	1809	4
3922	67	5
3922	217	4
3922	3856	5
3922	2107	5
3922	3296	5
3922	364	4
3922	59	5
3922	66	4
3922	78	1
3922	93	4
3922	347	4
3922	148	3
3922	1222	5
3922	90	4
3922	270	5
3922	42	5
3922	577	4
3922	323	4
3922	335	5
3922	113	3
3922	733	3
3922	416	5
3922	544	5
3922	471	4
3922	738	5
3922	461	4
3922	451	4
3922	3755	4
3922	778	4
3922	1802	4
3922	189	5
3922	87	5
3922	219	5
3922	213	3
3922	85	5
3922	375	4
3922	937	4
3922	283	5
3922	102	4
3922	1664	4
3922	339	4
3922	50	5
3922	663	4
3922	1465	5
3922	905	4
3922	696	4
3922	4865	4
3922	373	5
3922	561	5
3922	79	4
3922	961	5
7001	1370	4
7001	101	4
2487	4	5
5885	922	2
5885	8843	4
5885	179	4
5885	464	5
5885	38	5
8167	10	3
8167	76	3
8167	171	3
8167	230	4
8167	471	2
8167	451	2
8167	2136	1
8167	1039	1
8167	83	4
8167	160	4
8167	43	2
8167	7997	4
8167	6104	3
8167	1878	3
8167	42	4
8167	133	3
8167	3580	3
8167	5458	2
8167	4645	3
8167	177	5
8167	485	4
8167	592	4
8167	63	3
8167	669	4
8167	925	3
8167	4108	3
8167	4606	5
8167	5774	3
8167	94	5
8167	7277	4
8167	1582	5
8167	172	4
8167	1365	5
8167	265	5
8167	1957	4
8167	184	4
8167	373	3
8167	416	3
8167	2741	4
8167	516	5
8167	1873	3
8167	3425	4
8167	740	4
8167	515	3
8167	2939	5
8167	3963	3
8167	1936	3
8167	2089	4
8167	4	5
8167	5	4
8167	13	4
8167	32	3
8167	14	4
8167	138	3
8167	29	3
8167	125	5
8167	131	5
8167	7	3
8167	154	4
8167	93	3
8167	109	4
8167	248	2
8167	204	3
8167	301	5
8167	19	4
8167	353	3
8167	229	3
8167	530	3
8167	387	3
8167	560	3
8167	782	4
8167	178	4
8167	37	3
8167	270	2
8167	770	3
8167	576	3
8167	773	3
8167	155	4
8167	161	4
8167	899	4
8167	375	2
8167	1566	3
8167	59	4
8167	289	3
8167	540	3
8167	855	3
8167	997	3
8167	287	5
8167	829	3
8167	219	4
8167	701	5
8167	189	5
8167	961	3
8167	87	5
8167	117	4
8167	36	4
8167	819	4
8167	255	4
8167	90	3
8167	518	3
8167	346	3
8167	181	3
8167	1210	3
8167	497	2
8167	1885	3
8167	826	3
8167	1084	5
8167	1949	4
8167	50	5
8167	639	3
8167	85	4
8167	1184	4
8167	3642	2
8167	3022	2
8167	1454	3
8167	386	2
8167	3210	4
8167	102	4
8167	1561	3
8167	323	3
8167	544	4
8167	545	4
8167	200	3
8167	426	5
8167	1393	3
8167	681	4
8167	611	4
8167	1015	3
8167	3387	5
8167	1061	4
8167	1569	1
8167	9995	3
8167	1489	4
8167	3519	3
8167	2556	4
8167	1956	4
8167	2	2
8167	1222	3
8167	3234	4
8167	25	4
8167	3907	4
8167	424	3
8167	391	4
8167	241	3
8167	2324	4
8167	1584	3
8167	2571	4
8167	33	3
8167	3077	3
8167	793	3
8167	868	3
8167	820	4
8167	621	3
8167	738	4
8167	212	3
8167	27	4
8167	45	4
8167	5301	3
8167	2475	4
8167	23	2
8167	21	4
8167	1196	4
8167	7298	3
8167	1530	4
8167	18	4
8167	24	4
8167	148	3
8167	2578	3
8167	857	3
8167	6385	3
8167	2466	4
8167	6173	3
8167	1373	2
8167	3552	3
8167	62	4
8167	5500	3
8167	57	3
8167	2786	3
8167	4733	5
8167	2078	4
8167	1497	3
8167	1624	4
8167	3390	3
8167	9623	5
8167	5425	4
8167	679	3
8167	496	3
8167	368	4
8167	1447	4
8167	3739	3
8167	1603	5
8167	1825	3
8167	480	4
951	6126	5
951	83	5
951	160	5
951	361	3
951	590	5
951	9	1
951	63	5
951	32	5
951	14	5
951	171	4
951	103	3
951	7	5
951	131	4
951	204	5
951	48	5
951	19	5
951	116	3
951	130	5
951	65	5
951	113	5
951	155	3
951	161	4
951	194	5
951	37	5
951	341	5
951	59	5
951	301	5
951	529	5
951	219	5
951	289	5
951	595	4
951	162	4
951	178	3
951	117	5
951	650	2
951	180	3
951	129	5
951	287	4
951	90	5
951	346	3
951	255	2
951	1073	5
951	1178	3
951	782	4
951	518	5
951	173	5
951	213	5
951	977	5
951	119	5
951	50	5
951	158	5
951	512	5
951	357	3
951	85	3
951	3580	4
951	157	5
951	718	5
951	102	5
951	984	5
951	819	5
951	792	5
951	514	5
951	233	5
951	126	5
951	879	3
951	2846	4
951	1681	2
951	468	4
951	1186	5
951	456	5
951	70	4
951	1411	4
951	1135	5
951	736	4
951	251	5
951	2197	5
951	54	4
951	364	5
951	824	5
951	614	4
951	335	5
951	1364	5
951	358	4
951	637	5
951	611	1
951	3595	3
951	200	4
951	3002	5
951	872	5
951	191	5
951	1108	5
951	1641	5
951	391	5
951	3127	5
951	798	5
951	1015	5
951	405	5
951	1222	5
951	1486	5
951	1348	5
951	1887	5
951	489	4
951	276	4
951	4504	5
951	672	4
951	444	5
951	424	5
951	446	4
951	1910	5
951	3764	5
951	2199	5
951	118	3
951	400	5
951	606	3
951	3519	4
951	360	4
951	476	5
951	738	5
951	3020	5
951	1624	4
951	546	5
951	1530	5
951	278	5
951	1598	4
951	593	5
951	789	4
951	621	4
951	1160	5
951	1196	5
951	561	5
951	325	5
951	3106	5
951	2931	3
951	1691	5
951	994	4
951	1179	3
951	1938	5
951	425	1
951	888	4
951	1262	3
951	1105	4
951	1322	5
951	1980	5
951	877	3
951	1631	4
951	4016	3
951	765	4
951	9773	5
951	4622	3
951	122	4
951	2466	5
951	3916	5
951	3808	5
951	4104	5
951	2440	3
951	2210	5
951	2097	5
951	2095	5
951	1113	5
951	679	4
951	4336	5
951	599	4
951	7737	4
951	4634	5
951	8188	5
951	1707	5
951	100	4
951	2259	4
951	205	5
951	2172	5
951	1497	5
951	2045	2
5645	238	3
5645	304	4
5645	66	5
5645	48	5
5645	178	5
5645	383	4
5645	28	5
5645	2885	4
5645	126	4
5645	372	5
5645	36	4
5645	895	5
5645	205	4
5645	560	5
5645	114	5
5645	15	5
5645	398	4
5645	1272	4
5645	180	5
