user_id	author	UA_author_val
951	williammakepeacethackeray	3.5355339059327373
951	johncarey	3.5355339059327373
951	everetthemerson	2.1213203435596424
951	katechopin	4.0
951	jmbarrie	3.5355339059327373
951	michaelhague	3.5355339059327373
951	anthonyburgess	5.0
951	franzkafka	9.922285251880867
951	stanleycorngold	3.5355339059327373
951	margaretatwood	5.0
951	shelsilverstein	13.0
951	roalddahl	7.071067811865475
951	quentinblake	7.071067811865475
951	edgarallanpoe	5.0
951	erichmariaremarque	2.1213203435596424
951	awwheen	2.1213203435596424
951	louisamayalcott	4.0
951	drseuss	32.53553390593274
951		3.5355339059327373
951	williamfaulkner	5.0
951	mauricesendak	5.0
951	johnmilton	3.5355339059327373
951	johnleonard	3.5355339059327373
951	henrydavidthoreau	5.0
951	jacobgrimm	1.889822365046136
951	wilhelmgrimm	1.889822365046136
951	josefscharl	1.889822365046136
951	padraiccolum	1.889822365046136
951	josephcampbell	1.889822365046136
951	margaretrainehunt	1.889822365046136
951	jamesstern	1.889822365046136
951	arthurconandoyle	11.309401076758503
951	gabrielgarcamrquez	3.5355339059327373
951	edithgrossman	3.5355339059327373
951	frankherbert	14.0
951	uptonsinclair	1.7320508075688776
951	earllee	1.7320508075688776
951	kathleendegrave	1.7320508075688776
951	dhlawrence	4.690234444311989
951	dorislessing	1.1547005383792517
951	chesterbrown	1.1547005383792517
951	zoranealehurston	4.0
951	tennesseewilliams	10.0
951	orsonscottcard	4.0
951	richardwright	4.0
951	jamesjoyce	3.5355339059327373
951	jerijohnson	3.5355339059327373
951	ralphellison	4.0
951	thomashardy	5.0
951	douglasadams	8.0
951	sophocles	3.5355339059327373
951	jethomas	3.5355339059327373
951	edwinmuir	2.0
951	willamuir	2.0
951	maxbrod	3.5
951	fyodordostoyevsky	5.773502691896258
951	andrewrmacandrew	2.886751345948129
951	benmarcus	2.886751345948129
951	christophertolkien	0.5773502691896258
951	tednasmith	0.5773502691896258
951	edithhamilton	2.1213203435596424
951	steelesavage	2.1213203435596424
951	agathachristie	8.0
951	geoffdyer	3.5355339059327373
951	stuartgilbert	3.5355339059327373
951	alanmoore	2.886751345948129
951	davegibbons	2.886751345948129
951	johnhiggins	2.886751345948129
951	hanschristianandersen	2.5
951	lilyowens	2.5
951	arthurrackham	2.5
951	hansrichter	2.5
951	basilcreighton	3.5355339059327373
951	lewiscarroll	2.886751345948129
951	johntenniel	2.886751345948129
951	peterglassman	2.886751345948129
951	edmondrostand	2.886751345948129
951	eteellawson	2.886751345948129
951	lowellbair	2.886751345948129
951	kahlilgibran	4.0
951	isaacasimov	8.0
951	sherwoodanderson	5.0
951	aamilne	3.5355339059327373
951	ernesthshepard	3.5355339059327373
951	umbertoeco	5.715178470694319
951	williamweaver	5.715178470694319
951	senbarrett	2.886751345948129
951	anonymous	3.5938581271346766
951	richardfrancisburton	2.886751345948129
951	asbyatt	2.886751345948129
951	shirleyjackson	5.0
951	amytan	3.0
951	williamgibson	5.0
951	richardbach	2.1213203435596424
951	russellmunson	2.1213203435596424
951	wsomersetmaugham	4.0
951	philipkdick	2.82842712474619
951	rogerzelazny	2.82842712474619
951	johnirving	10.0
951	jasonbaker	2.886751345948129
951	donnafreed	2.886751345948129
951	jeanpaulsartre	2.3094010767585034
951	lloydalexander	2.3094010767585034
951	haydencarruth	2.3094010767585034
951	robertmpirsig	5.0
951	dashiellhammett	4.0
951	ursulakleguin	10.0
951	judyblume	4.0
951	raymondchandler	5.0
951	nortonjuster	3.5355339059327373
951	julesfeiffer	3.5355339059327373
951	grahamgreene	3.5355339059327373
951	robertstone	3.5355339059327373
951	edwinaabbott	2.1213203435596424
951	baneshhoffmann	2.1213203435596424
951	frederickdouglass	5.0
951	jamesherriot	4.0
951	robertaheinlein	3.0
951	beatricesparks	0.7071067811865475
951	crockettjohnson	4.0
951	petersbeagle	5.0
951	michaelende	1.7320508075688776
951	ralphmanheim	1.7320508075688776
951	roswithaquadflieg	1.7320508075688776
951	peterackroyd	2.3094010767585034
951	edglinert	2.3094010767585034
951	johngardner	3.0
951	malcolmx	2.82842712474619
951	alexhaley	2.82842712474619
951	davidfishelson	1.5
951	aaronleichter	1.5
951	gregorymaguire	2.82842712474619
951	douglassmith	2.82842712474619
951	tseliot	5.0
951	eugeneoneill	5.0
951	richardpevear	2.886751345948129
951	larissavolokhonsky	2.886751345948129
951	salmanrushdie	3.0
951	friedrichnietzsche	3.5355339059327373
951	walterkaufmann	3.5355339059327373
951	ludwigbemelmans	4.0
951	jorgeluisborges	2.5
951	donaldayates	2.5
951	jameseirby	2.5
951	andrmaurois	2.5
951	richardwinston	2.5
951	clarawinston	2.5
951	theodoreziolkowski	2.5
951	saulbellow	3.5355339059327373
951	lucianobianciardi	3.5355339059327373
951	louisefitzhugh	5.0
951	barbarakingsolver	4.0
951	annerice	5.0
2276	jdsalinger	4.0
2276	richardadams	1.0
2276	nortonjuster	2.82842712474619
2276	julesfeiffer	2.82842712474619
2276	williamgoldman	4.0
2276	robertaheinlein	32.0
2276	orsonscottcard	11.0
2276	richarddawkins	9.0
2276	terrypratchett	101.94974746830583
2276	neilgaiman	13.82842712474619
2276	stephenbriggs	2.1213203435596424
2276	stephenking	55.79898987322334
2276	berniewrightson	3.5355339059327373
2276	peterstraub	2.82842712474619
2276	bettinablanchtyroller	2.1213203435596424
2276	richardbachman	11.31370849898476
2276	alanmoore	5.715178470694319
2276	davegibbons	2.886751345948129
2276	johnhiggins	2.886751345948129
2276	altonbrown	5.0
2276	chuckpalahniuk	27.0
2276	christophermoore	21.121320343559642
2276	oliverwyman	2.1213203435596424
2276	ernesthemingway	12.0
2276	annetyler	1.414213562373095
2276	jenniferbassett	1.414213562373095
2276	raybradbury	12.0
2276	kurtvonnegutjr	13.0
2276	huntersthompson	3.5355339059327373
2276	ralphsteadman	3.5355339059327373
2276	danbrown	2.0
2276	isaacasimov	42.82842712474619
2276	robertsilverberg	2.82842712474619
2276	arthurcclarke	10.0
2276	oscarwilde	1.414213562373095
2276	jeffreyeugenides	1.414213562373095
2276	frankherbert	18.0
2276	brianherbert	11.31370849898476
2276	kevinjanderson	11.31370849898476
2276	jennajameson	2.82842712474619
2276	neilstrauss	2.82842712474619
2276	miklsnyiszli	2.0
2276	tibrekremer	2.0
2276	brunobettelheim	2.0
2276	richardseaver	2.0
2276	richardmatheson	8.0
2276	tomclancy	2.0
2276	margaretweis	9.192388155425117
2276	tracyhickman	9.192388155425117
2276	clivecussler	14.0
2276	williamgolding	2.0
2276	garthennis	17.10480198757147
2276	stevedillon	17.10480198757147
2276	joerlansdale	2.886751345948129
2276	pennjillette	2.3094010767585034
2276	petersnejbjerg	2.3094010767585034
2276	johnmccrea	2.3094010767585034
2276	stevepugh	1.6329931618554523
2276	matthollingsworth	1.6329931618554523
2276	carlosezquerra	1.6329931618554523
2276	richardcase	1.6329931618554523
2276	thwhite	3.0
2276	markkurlansky	2.0
2276	billwatterson	14.0
2276	dbcpierre	4.0
2276	breteastonellis	11.0
2276	irvingstone	5.82842712474619
2276		2.82842712474619
2276	johngardner	2.0
2276	estherforbes	1.414213562373095
2276	lyndward	1.414213562373095
2276	douglasadams	13.0
2276	kenkesey	4.0
2276	pdjames	3.0
2276	annerice	6.0
2276	davidlloyd	2.82842712474619
2276	johnsteinbeck	4.0
2276	philipkdick	3.0
2276	josephconrad	2.0
2276	anthonyburgess	4.0
2276	robertlouisstevenson	1.5
2276	vladimirnabokov	1.5
2276	mervynpeake	1.5
2276	danchaon	1.5
2276	chinuaachebe	1.0
2276	kenfollett	5.0
2276	alexandredumas	2.82842712474619
2276	robinbuss	2.82842712474619
2487	douglaspreston	15.556349186104043
2487	lincolnchild	15.556349186104043
2487	kenfollett	10.0
2487	harperlee	5.0
2487	johngardner	2.0
2487	stepheniemeyer	15.0
2487	jrrtolkien	10.0
2487	annefrank	2.3094010767585034
2487	eleanorroosevelt	2.3094010767585034
2487	bmmooyaartdoubleday	2.3094010767585034
2487	cslewis	3.0
2487	fscottfitzgerald	3.0
2487	lmmontgomery	4.0
2487	antoinedesaintexupry	2.0
2487	richardhoward	2.0
2487	dommarcosbarbosa	2.0
2487	melinakarakosta	2.0
2487	williamgoldman	4.0
2487	charlesdickens	5.585421958697397
2487	richardmaxwell	1.7320508075688776
2487	hablotknightbrowne	1.7320508075688776
2487	lewiscarroll	1.7320508075688776
2487	johntenniel	1.7320508075688776
2487	martingardner	1.7320508075688776
2487	frankherbert	4.0
2487	oscarwilde	2.82842712474619
2487	jeffreyeugenides	5.82842712474619
2487	shelsilverstein	4.0
2487	homer	3.7320508075688776
2487	robertfagles	3.7320508075688776
2487	frdricmugler	2.0
2487	bernardknox	3.7320508075688776
2487	hermanmelville	2.3094010767585034
2487	andrewdelbanco	2.3094010767585034
2487	tomquirk	2.3094010767585034
2487	williamshakespeare	7.309401076758503
2487	richardandrews	2.3094010767585034
2487	rexgibson	2.3094010767585034
2487	hermannhesse	2.82842712474619
2487	hildarosner	2.82842712474619
2487	anitadiamant	5.0
2487	pearlsbuck	5.0
2487	arundhatiroy	4.0
2487	viktorefrankl	4.0
2487	mauricesendak	5.0
2487	daphnedumaurier	3.5355339059327373
2487	sallybeauman	3.5355339059327373
2487	sehinton	4.0
2487	ebwhite	2.3094010767585034
2487	garthwilliams	2.3094010767585034
2487	rosemarywells	2.3094010767585034
2487	arthurconandoyle	10.0
2487	suemonkkidd	3.0
2487	trumancapote	3.0
2487	marywollstonecraftshelley	2.3094010767585034
2487	percybyssheshelley	2.3094010767585034
2487	mauricehindle	2.3094010767585034
2487	nathanielhawthorne	2.3094010767585034
2487	thomaseconnolly	2.3094010767585034
2487	ninabaym	2.3094010767585034
2487	marionzimmerbradley	4.0
2487	jossaramago	2.82842712474619
2487	giovannipontiero	2.82842712474619
2487	ianmcewan	2.0
2487	josephconrad	4.0
2487	ernesthemingway	8.0
2487	philippullman	2.0
2487	corrietenboom	1.7320508075688776
2487	johnsherrill	1.7320508075688776
2487	elizabethsherrill	1.7320508075688776
2487	voltaire	2.0
2487	jeanmauel	3.0
2487	colleenmccullough	2.0
2487	richardbach	5.82842712474619
2487	russellmunson	2.82842712474619
2487	wallylamb	7.0
2487	geoffreychaucer	2.82842712474619
2487	nevillcoghill	2.82842712474619
2487	annerice	10.0
2487	janetfitch	2.0
2487	dianesetterfield	4.0
2487	jamesclavell	3.0
2487	nicholassparks	4.0
2487	henrydavidthoreau	3.0
2487	philippagregory	4.0
2487	willacather	2.0
2487	edgarallanpoe	3.0
2487	jeremytambling	2.1213203435596424
2487	kahlilgibran	3.0
2487	patconroy	7.0
2487	charlesfrazier	4.0
2487	tracychevalier	2.0
2487	ericcarle	3.0
2487	drseuss	9.82842712474619
2487		2.82842712474619
2487	douglasadams	2.0
2487	robertlouisstevenson	3.0
2487	chaimpotok	2.0
2487	annieproulx	2.0
2487	johngrogan	3.0
2487	scottodell	4.0
2487	jmbarrie	2.1213203435596424
2487	michaelhague	2.1213203435596424
2487	agathachristie	8.0
2487	georgecruikshank	1.7320508075688776
2487	philiphorne	1.7320508075688776
2487	jonathansafranfoer	1.0
2487	jonathanswift	2.1213203435596424
2487	robertdemariajr	2.1213203435596424
2487	jerryspinelli	5.0
2487	rebeccawells	3.0
2487	jareddiamond	2.0
2487	bernhardschlink	2.1213203435596424
2487	carolbrownjaneway	2.1213203435596424
2487	marydoriarussell	4.0
2487	asbyatt	1.0
2487	louissachar	5.65685424949238
2487	dianawynnejones	4.0
2487	davidguterson	4.0
2487	michaelcunningham	3.0
2487	calebcarr	3.0
2487	scottwesterfeld	9.0
2487	jamesherriot	5.0
2487	williampaulyoung	2.0
2487	thomasharris	7.0
2487	johannaspyri	1.7320508075688776
2487	angelorinaldi	1.7320508075688776
2487	beverlycleary	1.7320508075688776
2487	williampeterblatty	2.0
2487	charlaineharris	4.0
2487	richardyates	1.0
2487	barbaraamowat	2.0
2487	paulwerstine	2.0
2487	catherinebelsey	2.0
2487	maryannshaffer	3.5355339059327373
2487	anniebarrows	3.5355339059327373
2487	beatricesparks	2.1213203435596424
2487	anonymous	2.1213203435596424
2487	jacklondon	3.0
2487	katedicamillo	2.1213203435596424
2487	chrissheban	2.1213203435596424
2487	margaretatwood	3.0
2487	samueltaylorcoleridge	3.5355339059327373
2487	gustavedor	3.5355339059327373
2487	marystewart	2.0
2487	jamespatterson	4.0
2487	judithguest	3.0
2487	alicehoffman	2.0
2487	laurahillenbrand	3.0
2487	jamesredfield	2.0
2487	andrewdavidson	2.0
2487	donnawoolfolkcross	3.0
2487	judyblume	3.0
2487	margaretwisebrown	2.82842712474619
2487	clementhurd	2.82842712474619
2487	chrisbohjalian	2.0
2487	annetyler	3.0
2487	frankbgilbrethjr	2.1213203435596424
2487	ernestinegilbrethcarey	2.1213203435596424
2487	jenniferweiner	1.0
2487	terrybrooks	6.0
2487	sherrilynkenyon	2.0
2487	elizabethberg	2.0
2487	pdeastman	2.0
2487	tcboyle	1.0
2487	johnberendt	2.0
2487	jdrobb	3.0
2487	stephenking	1.0
2487	brandonmull	3.0
2487	tinafey	3.0
2487	keithrichards	5.0
2487	randypausch	3.5355339059327373
2487	jeffreyzaslow	3.5355339059327373
2487	simonwinchester	3.0
2487	justincronin	4.0
2487	suzannecollins	4.0
2487	gailcarriger	2.0
2487	rickriordan	3.0
2487	patrickrothfuss	5.0
2487	gailcarsonlevine	3.0
2487	markhaddon	4.0
2487	annpatchett	3.0
2487	stieglarsson	3.5355339059327373
2487	regkeeland	3.5355339059327373
2487	kathrynstockett	4.0
2487	katemorton	8.0
2487	alanbradley	10.0
2487	katherinehowe	3.0
2487	jamieford	3.0
2487	arianafranklin	5.0
2487	jefflindsay	4.0
2487	umbertoeco	2.3094010767585034
2487	williamweaver	2.3094010767585034
2487	senbarrett	2.3094010767585034
2487	kimharrison	5.0
2487	maryjanicedavidson	3.0
2487	kelleyarmstrong	3.0
2487	jimbutcher	5.0
3087	arthurgolden	4.0
3087	williamgolding	4.0
3087	johnsteinbeck	14.0
3087	georgeorwell	3.0
3087	marktwain	4.618802153517007
3087	johnseelye	4.618802153517007
3087	guycardwell	4.618802153517007
3087	kurtvonnegutjr	3.0
3087	alicesebold	4.0
3087	markhaddon	5.0
3087	jeffreyeugenides	7.82842712474619
3087	suemonkkidd	3.0
3087	danbrown	3.0
3087	audreyniffenegger	3.0
3087	williamshakespeare	14.84493498269124
3087	robertjackson	3.5355339059327373
3087	barbarakingsolver	3.0
3087	khaledhosseini	5.0
3087	paulocoelho	3.5355339059327373
3087	alanrclarke	3.5355339059327373
3087	elizabethgilbert	3.0
3087	margaretatwood	3.0
3087	gregorymaguire	2.82842712474619
3087	douglassmith	2.82842712474619
3087	vladimirnabokov	3.5355339059327373
3087	craigraine	3.5355339059327373
3087	gabrielgarcamrquez	2.82842712474619
3087	gregoryrabassa	2.82842712474619
3087	daveeggers	10.0
3087	louisamayalcott	3.0
3087	aynrand	14.192388155425117
3087	leonardpeikoff	9.192388155425117
3087	isabelallende	2.1213203435596424
3087	magdabogin	2.1213203435596424
3087	tonimorrison	6.0
3087	ralphellison	4.0
3087	johnirving	5.0
3087	lisasee	5.0
3087	bernhardschlink	2.1213203435596424
3087	carolbrownjaneway	2.1213203435596424
3087	annefrank	2.886751345948129
3087	eleanorroosevelt	2.886751345948129
3087	bmmooyaartdoubleday	2.886751345948129
3087	jhumpalahiri	2.0
3087	drseuss	13.535533905932738
3087		3.5355339059327373
3087	eliewiesel	3.5355339059327373
3087	marionwiesel	3.5355339059327373
3087	emilybront	3.5355339059327373
3087	richardjdunn	3.5355339059327373
3087	margaretmitchell	3.0
3087	richardandrews	2.3094010767585034
3087	rexgibson	2.3094010767585034
3087	oscarwilde	2.82842712474619
3087	fyodordostoyevsky	3.5355339059327373
3087	davidmcduff	3.5355339059327373
3087	homer	1.3416407864998738
3087	robertfagles	1.3416407864998738
3087	evrieu	1.3416407864998738
3087	frdricmugler	1.3416407864998738
3087	bernardknox	1.3416407864998738
3087	mauricesendak	5.0
3087	mitchalbom	2.1213203435596424
3087	sauliusdagys	2.1213203435596424
3087	danielkeyes	3.0
3087	josephheller	5.0
3087	leotolstoy	2.5
3087	louisemaude	2.5
3087	leotolstoj	2.5
3087	aylmermaude	2.5
3087	kathrynstockett	4.0
3087	nathanielhawthorne	1.7320508075688776
3087	thomaseconnolly	1.7320508075688776
3087	ninabaym	1.7320508075688776
3087	ernesthemingway	2.0
3087	marywollstonecraftshelley	2.886751345948129
3087	percybyssheshelley	2.886751345948129
3087	mauricehindle	2.886751345948129
3087	hermannhesse	8.535533905932738
3087	hildarosner	3.5355339059327373
3087	franzkafka	2.82842712474619
3087	stanleycorngold	2.82842712474619
3087	bettysmith	4.0
3087	stephenking	8.535533905932738
3087	berniewrightson	3.5355339059327373
3087	hermanmelville	1.1547005383792517
3087	andrewdelbanco	1.1547005383792517
3087	tomquirk	1.1547005383792517
3087	madeleinelengle	5.0
3087	charlesdickens	5.0
3087	janeausten	1.1547005383792517
3087	tonytanner	1.1547005383792517
3087	rosballaster	1.1547005383792517
3087	margerywilliamsbianco	2.1213203435596424
3087	williamnicholson	2.1213203435596424
3087	daphnedumaurier	2.82842712474619
3087	sallybeauman	2.82842712474619
3087	frankmccourt	3.0
3087	sylviaplath	5.0
3087	jacklondon	2.0
3087	saragruen	3.0
3087	katherinepaterson	5.0
3087	umbertoeco	2.3094010767585034
3087	williamweaver	2.3094010767585034
3087	senbarrett	2.3094010767585034
3087	kenfollett	3.0
3087	philippullman	3.0
3087	ohenry	2.1213203435596424
3087	lisbethzwerger	2.1213203435596424
3087	jackkerouac	4.0
3087	milankundera	3.5355339059327373
3087	michaelhenryheim	3.5355339059327373
3087	stieglarsson	4.949747468305832
3087	regkeeland	4.949747468305832
3087	trumancapote	5.0
3087	jeannettewalls	3.0
3087	agathachristie	3.0
3087	josteingaarder	2.1213203435596424
3087	paulettemller	2.1213203435596424
3087	ianmcewan	1.0
3087	jodipicoult	2.0
3087	timobrien	3.0
3087	johnknowles	3.0
3087	nortonjuster	3.5355339059327373
3087	julesfeiffer	3.5355339059327373
3087	jonkrakauer	12.0
3087	johnkennedytoole	2.82842712474619
3087	walkerpercy	2.82842712474619
3087	barbaraehrenreich	4.0
3087	billbryson	10.0
3087	thomashardy	1.7320508075688776
3087	timdolin	1.7320508075688776
3087	margaretrhigonnet	1.7320508075688776
3087	jamesjoyce	5.0
3087	chinuaachebe	3.0
3087	robertmpirsig	3.0
3087	judyblume	5.0
3087	shelsilverstein	5.0
3087	rohintonmistry	4.0
3087	brycecourtenay	5.0
3087	kazuoishiguro	3.0
3087	tennesseewilliams	3.0
3087	williamfaulkner	13.0
3087	dianesetterfield	3.0
3087	tracychevalier	3.0
3087	elkonigsburg	5.0
3087	davidmitchell	5.0
3087	wallylamb	8.0
3087	ericschlosser	3.0
3087	kimedwards	5.0
3087	janetfitch	5.0
3087	michaelpollan	6.0
3087	garthstein	3.0
3087	jonathansafranfoer	3.0
3087	michaelcrichton	5.0
3087	michaelchabon	5.0
3087	johngrogan	2.0
3087	georgeeliot	3.5355339059327373
3087	michelfaber	3.5355339059327373
3087	eriklarson	3.5355339059327373
3087	tonygoldwyn	3.5355339059327373
3087	patconroy	5.0
3087	malcolmgladwell	6.0
3087	peggyparish	3.5355339059327373
3087	fritzsiebel	3.5355339059327373
3087	lauraesquivel	2.886751345948129
3087	thomaschristensen	2.886751345948129
3087	carolchristensen	2.886751345948129
3087	ayaanhirsiali	3.0
3087	salmanrushdie	10.0
3087	johngrisham	5.0
3087	johannaspyri	1.7320508075688776
3087	angelorinaldi	1.7320508075688776
3087	beverlycleary	1.7320508075688776
3087	jdsalinger	3.0
3087	charlesfrazier	5.0
3087	davidguterson	5.0
3087	judithviorst	3.5355339059327373
3087	raycruz	3.5355339059327373
3087	rebeccaskloot	3.0
3087	jamesredfield	2.0
3087	johnberendt	5.0
3087	junotdaz	5.0
3087	elizabethkostova	1.0
3087	annieproulx	4.0
3087	jamesfrey	4.0
3087	leonuris	4.0
3087	murielbarbery	3.5355339059327373
3087	alisonanderson	3.5355339059327373
3087	barackobama	4.0
3087	donnatartt	3.0
3087	nicolekrauss	3.0
3087	abrahamverghese	3.0
3087	nickhornby	4.0
3087	carlbernstein	3.5355339059327373
3087	bobwoodward	3.5355339059327373
3087	laurahillenbrand	5.0
3087	cormacmccarthy	2.0
3087	erinmorgenstern	4.0
3087	calebcarr	5.0
3087	pdeastman	5.0
3087	chriscleave	3.0
3087	katherinedunn	4.0
3087	rebeccawells	3.0
3087	wsomersetmaugham	2.3094010767585034
3087	benjamindemott	2.3094010767585034
3087	maevebinchy	2.3094010767585034
3087	judithguest	4.0
3087	gillianflynn	1.0
3087	eljames	2.0
3087	ursulahegi	3.0
3087	irvinewelsh	2.82842712474619
3087	ericlindorfall	2.82842712474619
3087	tracykidder	5.0
3087	tomwolfe	5.0
3087	dondelillo	3.0
3087	dorothyallison	4.0
3662	ianmcewan	4.0
3662	judithmcnaught	22.0
3662	chuckpalahniuk	6.0
3662	marywollstonecraftshelley	2.3094010767585034
3662	percybyssheshelley	2.3094010767585034
3662	mauricehindle	2.3094010767585034
3662	stephenking	49.53553390593274
3662	bramstoker	2.886751345948129
3662	ninaauerbach	2.886751345948129
3662	davidjskal	2.886751345948129
3662	robinahwaterfield	3.5355339059327373
3662	iralevin	4.0
3662	neilgaiman	16.82842712474619
3662	davemckean	2.82842712474619
3662	susannaclarke	3.0
3662	gailcarriger	17.0
3662	kimberlyderting	10.0
3662	jonkrakauer	10.0
3662	sebastianjunger	5.0
3662	billbryson	4.0
3662	trumancapote	5.0
3662	annefrank	2.3094010767585034
3662	eleanorroosevelt	2.3094010767585034
3662	bmmooyaartdoubleday	2.3094010767585034
3662	loislowry	5.0
3662	jerryspinelli	5.0
3662	patriciamaclachlan	4.0
3662	phyllisreynoldsnaylor	5.0
3662	carolryriebrink	5.0
3662	davecullen	5.0
3662	pattismith	5.0
3662	barackobama	3.0
3662	rebeccaskloot	4.0
3662	juliachild	3.5355339059327373
3662	alexprudhomme	3.5355339059327373
3662	mayaangelou	4.0
3662	anthonybourdain	5.0
3662	laurahillenbrand	5.0
3662	vickimyron	3.5355339059327373
3662	bretwitter	3.5355339059327373
3662	roalddahl	9.899494936611665
3662	quentinblake	9.899494936611665
3662	jamesherriot	4.0
3662	sheilaburnford	5.0
3662	michellemagorian	5.0
3662	dodiesmith	3.5355339059327373
3662	michaeldooling	3.5355339059327373
3662	felixsalten	3.5355339059327373
3662	barbaracooney	3.5355339059327373
3662	robertmccloskey	4.0
3662	maryohara	3.5355339059327373
3662	daveblossom	3.5355339059327373
3662	carlocollodi	2.5
3662	johnboyne	2.5
3662	monteirolobato	2.5
3662	unknown	2.5
3662	dickkingsmith	2.82842712474619
3662	maggiekneen	2.82842712474619
3662	annmmartin	5.0
3662	jacquelinesheehan	4.0
3662	rudyardkipling	4.0
3662	russellbrand	5.0
3662	johngrisham	4.0
3662	fscottfitzgerald	4.0
3662	georgeorwell	2.886751345948129
3662	erichfromm	2.886751345948129
3662	cellster	2.886751345948129
3662	janeausten	8.964101615137755
3662	johnsteinbeck	4.0
3662	rainbowrowell	5.0
3662	suzannecollins	8.0
3662	eljames	1.0
3662	laurenweisberger	3.0
3662	florarhetaschreiber	4.0
3662	harukimurakami	2.1213203435596424
3662	jayrubin	2.1213203435596424
3662	victorhugo	2.886751345948129
3662	leefahnestock	2.886751345948129
3662	normanmacafee	2.886751345948129
3662	leotolstoy	2.0
3662	louisemaude	2.0
3662	leotolstoj	2.0
3662	aylmermaude	2.0
3662	charlottebront	3.5355339059327373
3662	michaelmason	3.5355339059327373
3662	tonytanner	3.2320508075688776
3662	rosballaster	1.7320508075688776
3662	fyodordostoyevsky	2.82842712474619
3662	davidmcduff	2.82842712474619
3662	nathanielhawthorne	1.1547005383792517
3662	thomaseconnolly	1.1547005383792517
3662	ninabaym	1.1547005383792517
3662	louisamayalcott	5.0
3662	emilybront	3.5355339059327373
3662	richardjdunn	3.5355339059327373
3662	harrietbeecherstowe	4.0
3662	raybradbury	4.0
3662	edithwharton	2.82842712474619
3662	maureenhoward	2.82842712474619
3662	kathrynsutherland	1.5
3662	clairelamont	1.5
3662	jameskinsley	1.7320508075688776
3662	deidreshaunalynch	1.7320508075688776
3662	margaretmitchell	5.0
3662	marktwain	2.3094010767585034
3662	guycardwell	2.3094010767585034
3662	johnseelye	2.3094010767585034
3662	jamesjoyce	1.414213562373095
3662	seamusdeane	1.414213562373095
3662	anthonyburgess	4.0
3662	kenkesey	4.0
3662	williamgoldman	5.0
3662	mariasemple	4.0
3662	madeleinelengle	3.0
3662	johngreen	5.0
3662	helenfielding	4.0
3662	jamieford	5.0
3662	stephenchbosky	5.0
3662	frankmccourt	4.0
3662	tinafey	4.0
3662	alexandrafuller	3.0
3662	stepheniemeyer	4.0
3662	cslewis	7.535533905932738
3662	paulinebaynes	3.5355339059327373
3662	shelsilverstein	5.0
3662	orsonscottcard	5.0
3662	lmmontgomery	5.0
3662	ebwhite	2.886751345948129
3662	garthwilliams	2.886751345948129
3662	rosemarywells	2.886751345948129
3662	kathrynstockett	5.0
3662	mauricesendak	4.0
3662	franceshodgsonburnett	5.0
3662	drseuss	11.535533905932738
3662		3.5355339059327373
3662	cassandraclare	3.0
3662	veronicaroth	8.0
3662	homer	1.3416407864998738
3662	robertfagles	1.3416407864998738
3662	evrieu	1.3416407864998738
3662	frdricmugler	1.3416407864998738
3662	bernardknox	1.3416407864998738
3662	sehinton	4.0
3662	richardadams	5.0
3662	jodipicoult	3.0
3662	bettysmith	4.0
3662	arthurconandoyle	4.0
3662	cormacmccarthy	3.0
